λ	A(LV)
nm	

380.3,0.0232665856828
381.2,0.0230537323041
382.1,0.0233769474029
383,0.0235462163267
383.9,0.0240015149663
384.8,0.0252949258919
385.7,0.0263180457352
386.6,0.0280072509067
387.5,0.0305478593424
388.4,0.0339673639239
389.3,0.036853208272
390.2,0.0387983105531
391.1,0.0391109485238
392,0.0385437503551
392.9,0.0369316817919
393.7,0.0354092406326
394.6,0.0356827229962
395.5,0.0369371915807
396.4,0.0371328296214
397.3,0.0354544855471
398.2,0.0322791330324
399.1,0.0298138542265
400,0.0266697277729
400.9,0.022750582098
401.8,0.0181996343253
402.7,0.0136570091749
403.6,0.00988899924599
404.5,0.00704943214159
405.4,0.00480131994635
406.3,0.00313661456127
407.2,0.000933745611559
408,-0.00104921424594
408.9,-0.00294061820851
409.8,-0.00432510401374
410.7,-0.00520627443955
411.6,-0.00596067320108
412.5,-0.00670279655601
413.4,-0.00726684122486
414.3,-0.00800512676498
415.2,-0.00779745290246
416.1,-0.00747265846615
417,-0.00699509319809
417.9,-0.00764277781203
418.8,-0.00795558064371
419.7,-0.00813304444476
420.6,-0.00784304961603
421.4,-0.00809821463871
422.3,-0.00830222071952
423.2,-0.0087782281211
424.1,-0.00916133584559
425,-0.00956340766883
425.9,-0.00989537223938
426.8,-0.0104693198075
427.7,-0.0108764155874
428.6,-0.0113455944361
429.5,-0.0115231065479
430.4,-0.0116403322798
431.3,-0.0113564112205
432.2,-0.0109493839851
433.1,-0.0108694565732
434,-0.0106515662656
434.9,-0.0106482321743
435.7,-0.0102170807535
436.6,-0.00997561175837
437.5,-0.00979689354439
438.4,-0.00933537817208
439.3,-0.00892967802888
440.2,-0.0083562601266
441.1,-0.00850159611686
442,-0.00844159475885
442.9,-0.00795245075254
443.8,-0.0072526069638
444.7,-0.00629751074296
445.6,-0.00609910151679
446.5,-0.00600292127205
447.4,-0.00563313953352
448.3,-0.00519117022271
449.1,-0.00480757906803
450,-0.00464609168315
450.9,-0.00457143420319
451.8,-0.00393613373035
452.7,-0.00402458236475
453.6,-0.00347306458621
454.5,-0.00258960917187
455.4,-0.00153915111173
456.3,-0.000130826494499
457.2,0.000253577903528
458.1,0.000662857630306
459,0.00103543907312
459.9,0.00170565755983
460.8,0.00293406974798
461.7,0.00357468811662
462.6,0.00423395083227
463.4,0.00498790605526
464.3,0.0057330766405
465.2,0.00717015727949
466.1,0.00809428376248
467,0.00921857042608
467.9,0.0109852465497
468.8,0.0121740187066
469.7,0.0142156301479
470.6,0.0153087100251
471.5,0.0169190029429
472.4,0.0184723663668
473.3,0.0208438913777
474.2,0.0224259094691
475.1,0.0241007367115
476,0.0249756992099
476.9,0.0268101732512
477.7,0.028006053562
478.6,0.0293776008314
479.5,0.0306664831555
480.4,0.0326731703751
481.3,0.0339422063039
482.2,0.0350934723261
483.1,0.0355844860103
484,0.0358640152799
484.9,0.0362263726656
485.8,0.037544220954
486.7,0.0377618645884
487.6,0.038950888
488.5,0.0389652259631
489.4,0.0395559221619
490.3,0.0404538388408
491.1,0.0406170790138
492,0.040386926501
492.9,0.0399072661653
493.8,0.038731059093
494.7,0.0390623138425
495.6,0.0386157395413
496.5,0.0379794100245
497.4,0.0375124963485
498.3,0.0369312088556
499.2,0.0360347531265
500.1,0.0354138822006
501,0.0353565690174
501.9,0.0359731810498
502.8,0.0367627330468
503.7,0.0359251520382
504.6,0.036206122371
505.4,0.0362762361946
506.3,0.0366960692083
507.2,0.0374246498348
508.1,0.0378076819582
509,0.0390337407396
509.9,0.0412085608085
510.8,0.0432829033693
511.7,0.046659487962
512.6,0.0498043650559
513.4,0.0528694616124
514.2,0.0554710712233
515,0.0578729104674
515.8,0.0602864723811
516.6,0.0625079465081
517.4,0.0646569362938
518.2,0.0670535189764
519,0.0690923751061
519.8,0.0709323615517
520.6,0.0719538794839
521.4,0.0721144149711
522.3,0.0720329249047
523.1,0.0726524832273
523.9,0.0736679343004
524.7,0.073738869109
525.5,0.0747105349449
526.3,0.0759101979522
527.1,0.0774216422122
527.9,0.0780322836373
528.7,0.0794625234733
529.5,0.0809825584865
530.3,0.082130043454
531.1,0.0828265228744
532,0.0835996153364
532.8,0.0845806308887
533.6,0.0854930193662
534.4,0.0866576729625
535.2,0.0882520228786
536,0.0902776458563
536.8,0.0919552791944
537.6,0.0937090242538
538.4,0.0956954002022
539.2,0.0985883093394
540,0.100870642822
540.8,0.103251972473
541.7,0.105685059188
542.5,0.109042997735
543.3,0.11176687674
