cm,abs
3089.78709,0.14019
3089.07285,0.13944
3088.35862,0.13867
3087.64438,0.13797
3086.93014,0.13736
3086.21591,0.13673
3085.50167,0.13606
3084.78743,0.1354
3084.0732,0.13478
3083.35896,0.13415
3082.64472,0.13345
3081.93049,0.13273
3081.21625,0.13207
3080.50202,0.13147
3079.78778,0.1309
3079.07354,0.13031
3078.35931,0.12973
3077.64507,0.12919
3076.93083,0.12864
3076.2166,0.12807
3075.50236,0.12747
3074.78812,0.12685
3074.07389,0.1262
3073.35965,0.12552
3072.64541,0.12485
3071.93118,0.12422
3071.21694,0.12363
3070.5027,0.12306
3069.78847,0.12253
3069.07423,0.12205
3068.35999,0.12161
3067.64576,0.12119
3066.93152,0.1208
3066.21729,0.12043
3065.50305,0.12001
3064.78881,0.11948
3064.07458,0.11887
3063.36034,0.11825
3062.6461,0.1177
3061.93187,0.11724
3061.21763,0.11684
3060.50339,0.11645
3059.78916,0.116
3059.07492,0.11548
3058.36068,0.11496
3057.64645,0.1145
3056.93221,0.11413
3056.21797,0.11379
3055.50374,0.1134
3054.7895,0.11292
3054.07526,0.11236
3053.36103,0.11181
3052.64679,0.11134
3051.93256,0.11095
3051.21832,0.11059
3050.50408,0.11024
3049.78985,0.10989
3049.07561,0.1095
3048.36137,0.10905
3047.64714,0.10859
3046.9329,0.10814
3046.21866,0.1077
3045.50443,0.1073
3044.79019,0.10697
3044.07595,0.10666
3043.36172,0.10634
3042.64748,0.10599
3041.93324,0.10565
3041.21901,0.10532
3040.50477,0.10499
3039.79053,0.10467
3039.0763,0.10434
3038.36206,0.10399
3037.64783,0.10363
3036.93359,0.10332
3036.21935,0.10303
3035.50512,0.10272
3034.79088,0.10239
3034.07664,0.10211
3033.36241,0.1019
3032.64817,0.10175
3031.93393,0.10159
3031.2197,0.10138
3030.50546,0.10112
3029.79122,0.10086
3029.07699,0.10065
3028.36275,0.10051
3027.64851,0.10038
3026.93428,0.10025
3026.22004,0.10013
3025.50581,0.10004
3024.79157,0.09998
3024.07733,0.09993
3023.3631,0.09987
3022.64886,0.09981
3021.93462,0.09977
3021.22039,0.09974
3020.50615,0.09969
3019.79191,0.09962
3019.07768,0.09958
3018.36344,0.09965
3017.6492,0.09979
3016.93497,0.09996
3016.22073,0.10016
3015.50649,0.10043
3014.79226,0.10083
3014.07802,0.10132
3013.36378,0.10184
3012.64955,0.10234
3011.93531,0.10288
3011.22108,0.10351
3010.50684,0.10425
3009.7926,0.10507
3009.07837,0.10596
3008.36413,0.10695
3007.64989,0.10807
3006.93566,0.10934
3006.22142,0.11077
3005.50718,0.1124
3004.79295,0.11426
3004.07871,0.11632
3003.36447,0.11854
3002.65024,0.12093
3001.936,0.12359
3001.22176,0.12657
3000.50753,0.12985
2999.79329,0.1334
2999.07905,0.1373
2998.36482,0.14157
2997.65058,0.14615
2996.93635,0.15097
2996.22211,0.15607
2995.50787,0.16159
2994.79364,0.16756
2994.0794,0.17389
2993.36516,0.1805
2992.65093,0.1874
2991.93669,0.19466
2991.22245,0.2023
2990.50822,0.21023
2989.79398,0.21839
2989.07974,0.22677
2988.36551,0.23536
2987.65127,0.24405
2986.93703,0.25272
2986.2228,0.26133
2985.50856,0.26989
2984.79432,0.27838
2984.08009,0.28667
2983.36585,0.29469
2982.65162,0.30242
2981.93738,0.30989
2981.22314,0.3171
2980.50891,0.32399
2979.79467,0.33049
2979.08043,0.33648
2978.3662,0.34185
2977.65196,0.34649
2976.93772,0.35029
2976.22349,0.35317
2975.50925,0.35502
2974.79501,0.35576
2974.08078,0.35532
2973.36654,0.35366
2972.6523,0.35074
2971.93807,0.3465
2971.22383,0.34095
2970.50959,0.33416
2969.79536,0.32623
2969.08112,0.31722
2968.36689,0.30724
2967.65265,0.29653
2966.93841,0.28536
2966.22418,0.27397
2965.50994,0.26255
2964.7957,0.25128
2964.08147,0.24032
2963.36723,0.22984
2962.65299,0.22001
2961.93876,0.21096
2961.22452,0.20276
2960.51028,0.19545
2959.79605,0.18905
2959.08181,0.18348
2958.36757,0.17864
2957.65334,0.1745
2956.9391,0.17105
2956.22486,0.16828
2955.51063,0.16614
2954.79639,0.16456
2954.08216,0.16348
2953.36792,0.16287
2952.65368,0.16268
2951.93945,0.16291
2951.22521,0.16357
2950.51097,0.16465
2949.79674,0.16611
2949.0825,0.16796
2948.36826,0.17024
2947.65403,0.17297
2946.93979,0.17607
2946.22555,0.17951
2945.51132,0.18332
2944.79708,0.1875
2944.08284,0.19193
2943.36861,0.19648
2942.65437,0.20106
2941.94013,0.20564
2941.2259,0.21016
2940.51166,0.21452
2939.79743,0.2186
2939.08319,0.22233
2938.36895,0.2257
2937.65472,0.22867
2936.94048,0.23123
2936.22624,0.23334
2935.51201,0.23497
2934.79777,0.23615
2934.08353,0.23698
2933.3693,0.23761
2932.65506,0.23807
2931.94082,0.23837
2931.22659,0.23851
2930.51235,0.23853
2929.79811,0.23844
2929.08388,0.2382
2928.36964,0.2378
2927.6554,0.23732
2926.94117,0.23679
2926.22693,0.23623
2925.5127,0.23566
2924.79846,0.23513
2924.08422,0.2347
2923.36999,0.23434
2922.65575,0.234
2921.94151,0.23372
2921.22728,0.23355
2920.51304,0.23347
2919.7988,0.23346
2919.08457,0.23349
2918.37033,0.23361
2917.65609,0.23386
2916.94186,0.23421
2916.22762,0.23459
2915.51338,0.23498
2914.79915,0.23544
2914.08491,0.23595
2913.37067,0.23641
2912.65644,0.23672
2911.9422,0.23696
2911.22797,0.23728
2910.51373,0.23771
2909.79949,0.23815
2909.08526,0.23855
2908.37102,0.23893
2907.65678,0.23939
2906.94255,0.23992
2906.22831,0.24046
2905.51407,0.24093
2904.79984,0.24128
2904.0856,0.24154
2903.37136,0.24179
2902.65713,0.24204
2901.94289,0.24229
2901.22865,0.2425
2900.51442,0.24264
2899.80018,0.24271
2899.08594,0.24272
2898.37171,0.24271
2897.65747,0.2427
2896.94324,0.2427
2896.229,0.24268
2895.51476,0.24258
2894.80053,0.24238
2894.08629,0.24211
2893.37205,0.24185
2892.65782,0.24161
2891.94358,0.24138
2891.22934,0.24112
2890.51511,0.24079
2889.80087,0.24045
2889.08663,0.24012
2888.3724,0.23978
2887.65816,0.2394
2886.94392,0.23896
2886.22969,0.23848
2885.51545,0.23799
2884.80121,0.23751
2884.08698,0.23697
2883.37274,0.23634
2882.65851,0.23563
2881.94427,0.23483
2881.23003,0.23389
2880.5158,0.23281
2879.80156,0.23162
2879.08732,0.23035
2878.37309,0.22896
2877.65885,0.22743
2876.94461,0.22576
2876.23038,0.22393
2875.51614,0.22193
2874.8019,0.21981
2874.08767,0.21758
2873.37343,0.21519
2872.65919,0.21262
2871.94496,0.20993
2871.23072,0.20721
2870.51648,0.20449
2869.80225,0.20173
2869.08801,0.19893
2868.37378,0.19617
2867.65954,0.19349
2866.9453,0.19089
2866.23107,0.18833
2865.51683,0.1858
2864.80259,0.18332
2864.08836,0.18092
2863.37412,0.17861
2862.65988,0.17638
2861.94565,0.17421
2861.23141,0.17211
2860.51717,0.17014
2859.80294,0.16833
2859.0887,0.16663
2858.37446,0.16501
2857.66023,0.1634
2856.94599,0.16178
2856.23176,0.16014
2855.51752,0.15853
2854.80328,0.15697
2854.08905,0.15544
2853.37481,0.15391
2852.66057,0.15238
2851.94634,0.1509
2851.2321,0.1495
2850.51786,0.14814
2849.80363,0.14678
2849.08939,0.14536
2848.37515,0.14388
2847.66092,0.14234
2846.94668,0.14079
2846.23244,0.13928
2845.51821,0.13783
2844.80397,0.13639
2844.08973,0.13497
2843.3755,0.13362
2842.66126,0.13237
2841.94703,0.13115
2841.23279,0.1299
2840.51855,0.12869
2839.80432,0.12762
2839.09008,0.12669
2838.37584,0.12575
2837.66161,0.1247
2836.94737,0.1236
2836.23313,0.12255
2835.5189,0.12163
2834.80466,0.1208
2834.09042,0.11999
2833.37619,0.11915
2832.66195,0.11829
2831.94771,0.11747
2831.23348,0.11671
2830.51924,0.11601
2829.805,0.11532
2829.09077,0.11464
2828.37653,0.11397
2827.6623,0.11333
2826.94806,0.1127
2826.23382,0.11206
2825.51959,0.11144
2824.80535,0.11086
2824.09111,0.11032
2823.37688,0.10977
2822.66264,0.1092
2821.9484,0.10859
2821.23417,0.10798
2820.51993,0.10741
2819.80569,0.10688
2819.09146,0.10634
2818.37722,0.10578
2817.66298,0.10523
2816.94875,0.1047
2816.23451,0.10416
2815.52027,0.10358
2814.80604,0.10297
2814.0918,0.10237
2813.37757,0.10182
2812.66333,0.10134
2811.94909,0.10089
2811.23486,0.10046
2810.52062,0.10003
2809.80638,0.09956
2809.09215,0.09901
2808.37791,0.09841
2807.66367,0.09783
2806.94944,0.0973
2806.2352,0.09683
2805.52096,0.09638
2804.80673,0.09591
2804.09249,0.09542
2803.37825,0.09493
2802.66402,0.09447
2801.94978,0.09405
2801.23554,0.09366
2800.52131,0.0933
2799.80707,0.09296
2799.09284,0.09262
2798.3786,0.09225
2797.66436,0.09184
2796.95013,0.09142
2796.23589,0.09104
2795.52165,0.09068
2794.80742,0.0903
2794.09318,0.08988
2793.37894,0.08947
2792.66471,0.08908
2791.95047,0.08871
2791.23623,0.08838
2790.522,0.08809
2789.80776,0.08785
2789.09352,0.08762
2788.37929,0.08735
2787.66505,0.087
2786.95081,0.08661
2786.23658,0.08623
2785.52234,0.0859
2784.80811,0.0856
2784.09387,0.08534
2783.37963,0.08507
2782.6654,0.08477
2781.95116,0.08448
2781.23692,0.08422
2780.52269,0.08398
2779.80845,0.08371
2779.09421,0.0834
2778.37998,0.08312
2777.66574,0.08289
2776.9515,0.08269
2776.23727,0.08249
2775.52303,0.08224
2774.80879,0.08191
2774.09456,0.08157
2773.38032,0.08131
2772.66608,0.08115
2771.95185,0.08098
2771.23761,0.08074
2770.52338,0.08046
2769.80914,0.08017
2769.0949,0.07988
2768.38067,0.07958
2767.66643,0.07928
2766.95219,0.07905
2766.23796,0.07893
2765.52372,0.07886
2764.80948,0.07877
2764.09525,0.07859
2763.38101,0.07836
2762.66677,0.07815
2761.95254,0.07799
2761.2383,0.07789
2760.52406,0.0778
2759.80983,0.0777
2759.09559,0.07757
2758.38135,0.07745
2757.66712,0.07735
2756.95288,0.07727
2756.23865,0.07717
2755.52441,0.07701
2754.81017,0.07684
2754.09594,0.0767
2753.3817,0.07662
2752.66746,0.07656
2751.95323,0.07647
2751.23899,0.07639
2750.52475,0.07633
2749.81052,0.07629
2749.09628,0.07625
2748.38204,0.07623
2747.66781,0.07622
2746.95357,0.0762
2746.23933,0.07615
2745.5251,0.07608
2744.81086,0.07601
2744.09662,0.07596
2743.38239,0.07592
2742.66815,0.07587
2741.95392,0.0758
2741.23968,0.0757
2740.52544,0.0756
2739.81121,0.07554
2739.09697,0.07552
2738.38273,0.07555
2737.6685,0.07561
2736.95426,0.07568
2736.24002,0.07572
2735.52579,0.07573
2734.81155,0.07571
2734.09731,0.07569
2733.38308,0.0757
2732.66884,0.07574
2731.9546,0.07578
2731.24037,0.07578
2730.52613,0.07574
2729.81189,0.07567
2729.09766,0.0756
2728.38342,0.07556
2727.66919,0.07556
2726.95495,0.07562
2726.24071,0.07569
2725.52648,0.0757
2724.81224,0.07562
2724.098,0.07552
2723.38377,0.07545
2722.66953,0.07541
2721.95529,0.07534
2721.24106,0.07525
2720.52682,0.07517
2719.81258,0.07513
2719.09835,0.07508
2718.38411,0.07499
2717.66987,0.07487
2716.95564,0.07475
2716.2414,0.07464
2715.52716,0.0745
2714.81293,0.07431
2714.09869,0.07413
2713.38446,0.074
2712.67022,0.07388
2711.95598,0.07375
2711.24175,0.07359
2710.52751,0.07343
2709.81327,0.0733
2709.09904,0.07317
2708.3848,0.07301
2707.67056,0.07285
2706.95633,0.07271
2706.24209,0.07258
2705.52785,0.07244
2704.81362,0.0723
2704.09938,0.07214
2703.38514,0.07197
2702.67091,0.07178
2701.95667,0.07159
2701.24243,0.07143
2700.5282,0.07132
2699.81396,0.07129
2699.09973,0.07126
2698.38549,0.07114
2697.67125,0.07093
2696.95702,0.07072
2696.24278,0.07057
2695.52854,0.07046
2694.81431,0.07034
2694.10007,0.07021
2693.38583,0.07008
2692.6716,0.06999
2691.95736,0.06991
2691.24312,0.06982
2690.52889,0.06972
2689.81465,0.0696
2689.10041,0.06944
2688.38618,0.06923
2687.67194,0.06902
2686.95771,0.06889
2686.24347,0.06881
2685.52923,0.06871
2684.815,0.06853
2684.10076,0.06833
2683.38652,0.06818
2682.67229,0.06811
2681.95805,0.06804
2681.24381,0.06792
2680.52958,0.06774
2679.81534,0.06757
2679.1011,0.06739
2678.38687,0.0672
2677.67263,0.067
2676.95839,0.06682
2676.24416,0.0667
2675.52992,0.06661
2674.81568,0.06651
2674.10145,0.06637
2673.38721,0.06619
2672.67298,0.066
2671.95874,0.06584
2671.2445,0.06568
2670.53027,0.06551
2669.81603,0.06534
2669.10179,0.0652
2668.38756,0.06508
2667.67332,0.06495
2666.95908,0.06481
2666.24485,0.06466
2665.53061,0.06452
2664.81637,0.0644
2664.10214,0.0643
2663.3879,0.0642
2662.67366,0.06409
2661.95943,0.06396
2661.24519,0.06382
2660.53095,0.06367
2659.81672,0.06349
2659.10248,0.06331
2658.38825,0.06313
2657.67401,0.06295
2656.95977,0.06276
2656.24554,0.06254
2655.5313,0.06232
2654.81706,0.06209
2654.10283,0.06187
2653.38859,0.06163
2652.67435,0.06138
2651.96012,0.06114
2651.24588,0.06094
2650.53164,0.06077
2649.81741,0.06062
2649.10317,0.06047
2648.38893,0.06035
2647.6747,0.06022
2646.96046,0.06004
2646.24622,0.05979
2645.53199,0.0595
2644.81775,0.05924
2644.10352,0.05904
2643.38928,0.05887
2642.67504,0.05871
2641.96081,0.05856
2641.24657,0.0584
2640.53233,0.0582
2639.8181,0.05793
2639.10386,0.05767
2638.38962,0.05745
2637.67539,0.05726
2636.96115,0.05704
2636.24691,0.05679
2635.53268,0.05654
2634.81844,0.0563
2634.1042,0.05606
2633.38997,0.05578
2632.67573,0.05548
2631.96149,0.05521
2631.24726,0.05498
2630.53302,0.05479
2629.81879,0.0546
2629.10455,0.05437
2628.39031,0.0541
2627.67608,0.05377
2626.96184,0.05343
2626.2476,0.05317
2625.53337,0.05301
2624.81913,0.05287
2624.10489,0.05271
2623.39066,0.05249
2622.67642,0.05221
2621.96218,0.05191
2621.24795,0.0516
2620.53371,0.05129
2619.81947,0.05101
2619.10524,0.05078
2618.391,0.05057
2617.67676,0.05035
2616.96253,0.05011
2616.24829,0.04988
2615.53406,0.04969
2614.81982,0.04952
2614.10558,0.04935
2613.39135,0.04913
2612.67711,0.04886
2611.96287,0.04857
2611.24864,0.04828
2610.5344,0.048
2609.82016,0.04775
2609.10593,0.04754
2608.39169,0.04737
2607.67745,0.04716
2606.96322,0.04685
2606.24898,0.04651
2605.53474,0.04627
2604.82051,0.04617
2604.10627,0.04613
2603.39203,0.04605
2602.6778,0.04585
2601.96356,0.0456
2601.24933,0.04537
2600.53509,0.04521
2599.82085,0.04505
2599.10662,0.04484
2598.39238,0.04458
2597.67814,0.04431
2596.96391,0.04406
2596.24967,0.04387
2595.53543,0.04371
2594.8212,0.04359
2594.10696,0.04347
2593.39272,0.04334
2592.67849,0.04322
2591.96425,0.04311
2591.25001,0.043
2590.53578,0.04292
2589.82154,0.04284
2589.1073,0.04276
2588.39307,0.04264
2587.67883,0.04252
2586.9646,0.04243
2586.25036,0.04234
2585.53612,0.04218
2584.82189,0.04193
2584.10765,0.04167
2583.39341,0.0415
2582.67918,0.04143
2581.96494,0.04142
2581.2507,0.0414
2580.53647,0.04135
2579.82223,0.04126
2579.10799,0.04113
2578.39376,0.04097
2577.67952,0.04082
2576.96528,0.04071
2576.25105,0.04063
2575.53681,0.04054
2574.82257,0.04047
2574.10834,0.04048
2573.3941,0.04052
2572.67987,0.04052
2571.96563,0.04046
2571.25139,0.04041
2570.53716,0.04038
2569.82292,0.04034
2569.10868,0.04029
2568.39445,0.04024
2567.68021,0.04015
2566.96597,0.03999
2566.25174,0.03979
2565.5375,0.03968
2564.82326,0.03963
2564.10903,0.03957
2563.39479,0.03944
2562.68055,0.0393
2561.96632,0.03916
2561.25208,0.039
2560.53784,0.03884
2559.82361,0.03874
2559.10937,0.03875
2558.39514,0.03882
2557.6809,0.03883
2556.96666,0.03875
2556.25243,0.0386
2555.53819,0.03843
2554.82395,0.03827
2554.10972,0.03813
2553.39548,0.03805
2552.68124,0.03804
2551.96701,0.03807
2551.25277,0.03811
2550.53853,0.0381
2549.8243,0.03799
2549.11006,0.03781
2548.39582,0.03767
2547.68159,0.03761
2546.96735,0.03757
2546.25311,0.03743
2545.53888,0.03716
2544.82464,0.03682
2544.11041,0.03656
2543.39617,0.03645
2542.68193,0.03645
2541.9677,0.03647
2541.25346,0.03647
2540.53922,0.03641
2539.82499,0.0363
2539.11075,0.03621
2538.39651,0.0362
2537.68228,0.03623
2536.96804,0.03623
2536.2538,0.03618
2535.53957,0.03609
2534.82533,0.03594
2534.11109,0.03573
2533.39686,0.03553
2532.68262,0.0354
2531.96838,0.03533
2531.25415,0.03527
2530.53991,0.03522
2529.82568,0.03516
2529.11144,0.03507
2528.3972,0.03496
2527.68297,0.03487
2526.96873,0.03483
2526.25449,0.03482
2525.54026,0.03479
2524.82602,0.03475
2524.11178,0.03469
2523.39755,0.03463
2522.68331,0.03456
2521.96907,0.0345
2521.25484,0.03439
2520.5406,0.03417
2519.82636,0.03389
2519.11213,0.03368
2518.39789,0.03356
2517.68366,0.03349
2516.96942,0.0334
2516.25518,0.03326
2515.54095,0.03313
2514.82671,0.03306
2514.11247,0.03309
2513.39824,0.03317
2512.684,0.03321
2511.96976,0.03319
2511.25553,0.03309
2510.54129,0.03294
2509.82705,0.03278
2509.11282,0.03264
2508.39858,0.03256
2507.68434,0.03252
2506.97011,0.03247
2506.25587,0.03241
2505.54163,0.03235
2504.8274,0.03228
2504.11316,0.03218
2503.39893,0.03207
2502.68469,0.03196
2501.97045,0.03186
2501.25622,0.03177
2500.54198,0.03173
2499.82774,0.03179
2499.11351,0.03188
2498.39927,0.03187
2497.68503,0.03174
2496.9708,0.03162
2496.25656,0.0316
2495.54232,0.03169
2494.82809,0.03177
2494.11385,0.03169
2493.39961,0.03149
2492.68538,0.0313
2491.97114,0.03126
2491.2569,0.03134
2490.54267,0.03147
2489.82843,0.03154
2489.1142,0.0315
2488.39996,0.03138
2487.68572,0.03121
2486.97149,0.03104
2486.25725,0.03088
2485.54301,0.03077
2484.82878,0.03071
2484.11454,0.03071
2483.4003,0.03076
2482.68607,0.03076
2481.97183,0.03062
2481.25759,0.03036
2480.54336,0.03013
2479.82912,0.03001
2479.11488,0.02996
2478.40065,0.02992
2477.68641,0.02989
2476.97217,0.02988
2476.25794,0.02988
2475.5437,0.02985
2474.82947,0.02974
2474.11523,0.02953
2473.40099,0.02927
2472.68676,0.02906
2471.97252,0.02898
2471.25828,0.02896
2470.54405,0.02892
2469.82981,0.02885
2469.11557,0.02881
2468.40134,0.02882
2467.6871,0.02885
2466.97286,0.02883
2466.25863,0.02875
2465.54439,0.02865
2464.83015,0.02853
2464.11592,0.02839
2463.40168,0.02823
2462.68744,0.02807
2461.97321,0.02795
2461.25897,0.02786
2460.54474,0.02778
2459.8305,0.02775
2459.11626,0.02777
2458.40203,0.0278
2457.68779,0.02771
2456.97355,0.02752
2456.25932,0.02735
2455.54508,0.02729
2454.83084,0.02727
2454.11661,0.02717
2453.40237,0.02695
2452.68813,0.02671
2451.9739,0.02659
2451.25966,0.02655
2450.54542,0.02652
2449.83119,0.02644
2449.11695,0.02637
2448.40271,0.02634
2447.68848,0.02636
2446.97424,0.02638
2446.26001,0.02634
2445.54577,0.02622
2444.83153,0.02607
2444.1173,0.02594
2443.40306,0.02582
2442.68882,0.0257
2441.97459,0.02561
2441.26035,0.02557
2440.54611,0.02558
2439.83188,0.02556
2439.11764,0.02551
2438.4034,0.02546
2437.68917,0.02542
2436.97493,0.0254
2436.26069,0.02539
2435.54646,0.02537
2434.83222,0.02532
2434.11798,0.02524
2433.40375,0.02517
2432.68951,0.0251
2431.97528,0.02502
2431.26104,0.02493
2430.5468,0.02488
2429.83257,0.02489
2429.11833,0.02497
2428.40409,0.02506
2427.68986,0.02508
2426.97562,0.02503
2426.26138,0.02493
2425.54715,0.02483
2424.83291,0.02476
2424.11867,0.02471
2423.40444,0.02464
2422.6902,0.02455
2421.97596,0.02447
2421.26173,0.02441
2420.54749,0.02438
2419.83325,0.02437
2419.11902,0.0244
2418.40478,0.02443
2417.69055,0.02446
2416.97631,0.02443
2416.26207,0.02434
2415.54784,0.02422
2414.8336,0.02412
2414.11936,0.02409
2413.40513,0.02409
2412.69089,0.02407
2411.97665,0.02403
2411.26242,0.024
2410.54818,0.02399
2409.83394,0.02395
2409.11971,0.02386
2408.40547,0.02378
2407.69123,0.02376
2406.977,0.02375
2406.26276,0.02371
2405.54852,0.02363
2404.83429,0.02355
2404.12005,0.0235
2403.40582,0.02341
2402.69158,0.02328
2401.97734,0.02315
2401.26311,0.0231
2400.54887,0.02312
2399.83463,0.02316
2399.1204,0.02317
2398.40616,0.02315
2397.69192,0.02311
2396.97769,0.02307
2396.26345,0.02303
2395.54921,0.02302
2394.83498,0.02301
2394.12074,0.02299
2393.4065,0.023
2392.69227,0.02303
2391.97803,0.02308
2391.26379,0.02312
2390.54956,0.02312
2389.83532,0.02307
2389.12109,0.02296
2388.40685,0.02284
2387.69261,0.02278
2386.97838,0.02275
2386.26414,0.02269
2385.5499,0.02259
2384.83567,0.02252
2384.12143,0.0225
2383.40719,0.02248
2382.69296,0.02242
2381.97872,0.02232
2381.26448,0.02222
2380.55025,0.02214
2379.83601,0.02207
2379.12177,0.02199
2378.40754,0.02184
2377.6933,0.0216
2376.97906,0.02132
2376.26483,0.02105
2375.55059,0.02084
2374.83636,0.02067
2374.12212,0.02052
2373.40788,0.02036
2372.69365,0.02019
2371.97941,0.02
2371.26517,0.01979
2370.55094,0.01959
2369.8367,0.01941
2369.12246,0.01925
2368.40823,0.0191
2367.69399,0.01894
2366.97975,0.01878
2366.26552,0.01863
2365.55128,0.01846
2364.83704,0.01829
2364.12281,0.01818
2363.40857,0.01815
2362.69433,0.01819
2361.9801,0.01821
2361.26586,0.01818
2360.55163,0.01815
2359.83739,0.01817
2359.12315,0.01826
2358.40892,0.0184
2357.69468,0.01856
2356.98044,0.01874
2356.26621,0.01893
2355.55197,0.01909
2354.83773,0.01924
2354.1235,0.01941
2353.40926,0.01962
2352.69502,0.01985
2351.98079,0.02006
2351.26655,0.02023
2350.55231,0.0204
2349.83808,0.02055
2349.12384,0.02061
2348.40961,0.02052
2347.69537,0.02029
2346.98113,0.02
2346.2669,0.01973
2345.55266,0.01949
2344.83842,0.01923
2344.12419,0.01896
2343.40995,0.01872
2342.69571,0.01853
2341.98148,0.01835
2341.26724,0.01817
2340.553,0.01802
2339.83877,0.01794
2339.12453,0.01792
2338.41029,0.01789
2337.69606,0.0178
2336.98182,0.01765
2336.26758,0.01753
2335.55335,0.01747
2334.83911,0.01743
2334.12488,0.01738
2333.41064,0.01732
2332.6964,0.01728
2331.98217,0.01725
2331.26793,0.01726
2330.55369,0.01732
2329.83946,0.0174
2329.12522,0.01746
2328.41098,0.01751
2327.69675,0.01758
2326.98251,0.01776
2326.26827,0.01817
2325.55404,0.0188
2324.8398,0.01941
2324.12556,0.01966
2323.41133,0.01946
2322.69709,0.01904
2321.98285,0.01864
2321.26862,0.01834
2320.55438,0.01811
2319.84015,0.01791
2319.12591,0.01776
2318.41167,0.01765
2317.69744,0.01754
2316.9832,0.01739
2316.26896,0.01726
2315.55473,0.01718
2314.84049,0.01716
2314.12625,0.01717
2313.41202,0.01715
2312.69778,0.01709
2311.98354,0.01701
2311.26931,0.01692
2310.55507,0.01681
2309.84083,0.01671
2309.1266,0.01667
2308.41236,0.01672
2307.69812,0.01678
2306.98389,0.01677
2306.26965,0.01662
2305.55542,0.01642
2304.84118,0.01626
2304.12694,0.01619
2303.41271,0.01617
2302.69847,0.01614
2301.98423,0.01609
2301.27,0.01605
2300.55576,0.01599
2299.84152,0.01593
2299.12729,0.0159
2298.41305,0.01591
2297.69881,0.01596
2296.98458,0.01597
2296.27034,0.01588
2295.5561,0.01572
2294.84187,0.0156
2294.12763,0.01558
2293.41339,0.0156
2292.69916,0.01562
2291.98492,0.01568
2291.27069,0.0158
2290.55645,0.01594
2289.84221,0.01602
2289.12798,0.01603
2288.41374,0.01599
2287.6995,0.01593
2286.98527,0.0159
2286.27103,0.01593
2285.55679,0.01598
2284.84256,0.01598
2284.12832,0.01586
2283.41408,0.01563
2282.69985,0.01534
2281.98561,0.01507
2281.27137,0.01486
2280.55714,0.01476
2279.8429,0.0148
2279.12866,0.01498
2278.41443,0.0152
2277.70019,0.01535
2276.98596,0.01534
2276.27172,0.0152
2275.55748,0.01502
2274.84325,0.01487
2274.12901,0.01477
2273.41477,0.01469
2272.70054,0.0146
2271.9863,0.01453
2271.27206,0.01452
2270.55783,0.01456
2269.84359,0.01462
2269.12935,0.01469
2268.41512,0.01471
2267.70088,0.01461
2266.98664,0.01446
2266.27241,0.01434
2265.55817,0.01428
2264.84393,0.0142
2264.1297,0.01406
2263.41546,0.01388
2262.70123,0.01373
2261.98699,0.01368
2261.27275,0.01377
2260.55852,0.01393
2259.84428,0.01402
2259.13004,0.01395
2258.41581,0.01379
2257.70157,0.01366
2256.98733,0.01358
2256.2731,0.01345
2255.55886,0.01325
2254.84462,0.01305
2254.13039,0.01291
2253.41615,0.01284
2252.70191,0.01277
2251.98768,0.01267
2251.27344,0.01251
2250.5592,0.01229
2249.84497,0.01206
2249.13073,0.01187
2248.4165,0.01177
2247.70226,0.0117
2246.98802,0.01158
2246.27379,0.01137
2245.55955,0.01119
2244.84531,0.01114
2244.13108,0.01114
2243.41684,0.01103
2242.7026,0.01084
2241.98837,0.01073
2241.27413,0.01071
2240.55989,0.01067
2239.84566,0.01058
2239.13142,0.01049
2238.41718,0.01042
2237.70295,0.01037
2236.98871,0.01038
2236.27447,0.01038
2235.56024,0.01032
2234.846,0.01024
2234.13177,0.01026
2233.41753,0.0104
2232.70329,0.0105
2231.98906,0.0104
2231.27482,0.01005
2230.56058,0.00955
2229.84635,0.00918
2229.13211,0.0092
2228.41787,0.00957
2227.70364,0.00988
2226.9894,0.00986
2226.27516,0.00962
2225.56093,0.00944
2224.84669,0.00942
2224.13245,0.00945
2223.41822,0.00939
2222.70398,0.00923
2221.98974,0.0091
2221.27551,0.00908
2220.56127,0.00913
2219.84704,0.00917
2219.1328,0.00913
2218.41856,0.00896
2217.70433,0.00876
2216.99009,0.00874
2216.27585,0.00892
2215.56162,0.00914
2214.84738,0.00926
2214.13314,0.00931
2213.41891,0.0093
2212.70467,0.00921
2211.99043,0.00908
2211.2762,0.00892
2210.56196,0.00871
2209.84772,0.00847
2209.13349,0.00823
2208.41925,0.00803
2207.70501,0.00789
2206.99078,0.00795
2206.27654,0.00821
2205.56231,0.00844
2204.84807,0.00844
2204.13383,0.00825
2203.4196,0.0081
2202.70536,0.00813
2201.99112,0.00824
2201.27689,0.00824
2200.56265,0.00808
2199.84841,0.00792
2199.13418,0.00791
2198.41994,0.00794
2197.7057,0.00786
2196.99147,0.00765
2196.27723,0.00741
2195.56299,0.00717
2194.84876,0.00703
2194.13452,0.0071
2193.42028,0.00733
2192.70605,0.00752
2191.99181,0.00755
2191.27758,0.00748
2190.56334,0.00737
2189.8491,0.00728
2189.13487,0.00725
2188.42063,0.00729
2187.70639,0.00731
2186.99216,0.00721
2186.27792,0.00701
2185.56368,0.00686
2184.84945,0.00679
2184.13521,0.00671
2183.42097,0.00653
2182.70674,0.00625
2181.9925,0.00588
2181.27826,0.0055
2180.56403,0.00526
