[sucrose]/M v/(M/min)
0.001,0.000324
0.0025,0.000782
0.005,0.00146
0.0075,0.0021
0.0125,0.00338
0.0175,0.00451
0.02,0.0051
0.025,0.00586
0.04,0.00837
0.05,0.00943
0.075,0.0119
0.1,0.0137
0.125,0.0147
0.15,0.01582
0.175,0.0167
0.2,0.017
0.225,0.0179
0.25,0.0182
0.275,0.0189
0.303,0.0192
